Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -4.771213, 1.224745, 270, 100, 106, 0.079599, 0.943396, 2687.000000, 25.349056, 1.262374
1.000000, -3.771213, 1.091555, 220, 100, 115, 0.059783, 0.869565, 2796.000000, 24.313044, 1.316166
2.000000, -2.771213, 0.972849, 178, 100, 128, 0.043457, 0.781250, 3065.000000, 23.945312, 1.336378
3.000000, -1.771213, 0.867053, 148, 100, 184, 0.025136, 0.543478, 4154.000000, 22.576086, 1.417429
4.000000, -0.771213, 0.772762, 120, 100, 268, 0.013993, 0.373134, 5740.000488, 21.417912, 1.494076
5.000000, 0.228787, 0.688725, 109, 100, 384, 0.008870, 0.260417, 8238.000000, 21.453125, 1.491624
6.000000, 1.228787, 0.613826, 108, 100, 1012, 0.003335, 0.098814, 21643.000000, 21.386364, 1.496281
7.000000, 2.228787, 0.547073, 103, 100, 2609, 0.001234, 0.038329, 56354.000000, 21.599846, 1.481492
8.000000, 3.228787, 0.487580, 102, 100, 7974, 0.000400, 0.012541, 171699.000000, 21.532354, 1.486136
9.000000, 4.228787, 0.434556, 100, 100, 24806, 0.000126, 0.004031, 535144.000000, 21.573168, 1.483324
